#Info	Device Log	from Device	manufactured by	PyroScience GmbH
#Link	https://pyroscience.com
#Log Name	21270013
#Comment	OXCAPAF
#Device Name	AquapHOx-L-O2
#DeviceID	12
#UniqueID	24EB9B04575BA553
#Serial number	21270013
#Firmware	410
#Build	6
#Number of Channels	1
#Available Sensors	35
#Supported Analytes	3
#Channel	1
#
#settings	temp (0.001 °C)	pressure (0.001 mbar)	salinity (0.001 g/L)	duration (1=1ms, 8=128ms)	intensity (0=10%, 7=100%)	amp (3=40x, 4=80x, 5=200x, 6=400x)	frequency (Hz)	crcEnable	writeLock	options (bit0=autoFlashDur., bit1=autoAmpl., bit2=1000xOxygen)	broadcast	analyte (0=none, 1=O2, 2=T, 3=pH, 4=CO2)	fiberType (0=230um, 1=430um, 2=1mm)	dual frequency (Hz)
#0	-300000	1013000	27250	5	2	6	4000	0	0	3	3080192	1	2	100	0	0	0	0	0	0
#calibration	dphi0 (0.001 °)	dphi100 (0.001 °)	temp0 (0.001 °C)	temp100 (0.001 °C)	pressure (0.001 mbar)	humidity (0.001 %RH)	f (0.001)	m (0.001)	calFreq (Hz)	tt (10e-5/K)	kt (10e-5/K)	bkgdAmp (0.001 mV)	bkgdDphi (0.001 °)	useKsv	ksv (10e-6/mbar)	ft (10e-6 / K)	mt (10e-6/K)	tempOffset (0.001 °C)	percentO2 (0.001 %O2)
#1	53533	21984	20418	18210	1013000	100000	804	122	4000	-56	969	118	0	0	0	0	-303	0	20950	0	0	0	0	0	0	0	0	0	0	0
#analogOutput	aoSelectA	aoSelectB	aoSelectC	aoSelectD	aoMinA	aoMinB	aoMinC	aoMinD	aoMaxA	aoMaxB	aoMaxC	aoMaxD
#4	259	261	265	266	0	0	0	0	250000	50000	2500000	250000
#temperatureSettings	sensorType	enableAverage	resistorRef (0.001 Ohm)	a (E-10/K)	b (E-11/K)	c (E-13/K)	tempOffset (0.001 °C)	gain
#20	110100	1	56000000	10194608	24977213	322858	0	1
#settingsStatus	sensorCodeType	sensorCodeLED	sensorCodePD	sensorCodeMiddleBlock	sensorCodeLastBlock	sensorSerialNumber	backgroundCompensation	fiberLength	medium	unitsGas	unitsWater	activeSensors	sensorName0	sensorName1	sensorName2	sampleInterval	uidTemperature0	uidTemperature1	uidPressure0	uidPressure1	uidSalinity0	uidSalinity1	measValidityTime
#30	1392508928	2	6	519	195	241450558	0	0	1	0	3	0	0	0	0	30000	0	0	0	0	0	0	0	0	0
#calibrationStatus	lastCal1	lastCal2	lastCal3
#31	671240704	664240704	60000101	0	0	0	0	0
#loggingStatus	filename0	filename1	filename2	mode	interval	duration	active
#32	926036274	858861616	0	1	4	18	0	0	0	0	0	0	0	0	0	0
#deviceStatus	deviceName0	deviceName1	deviceName2	deviceName3	deviceName4	deviceName5	uidLastConfig0	uidLastConfig1	settingsMode	dimPortLed	slaveAddress
#34	1097954657	1883787128	759967055	838860800	0	0	471265616	723084031	0	1000	1	0	0	0	0	0
#nonOpticalSensorsStatus	sampleIntervalSampleTemp	meaValTimeSampleTemp	sampleIntervalCaseTemp	meaValTimeCaseTemp	sampleIntervalPressure	meaValTimePressure	sampleIntervalHumidity	meaValTimeHumidity
#35	30000	90	0	900	0	900	0	900	0	0	0	0	0	0	0	0
#referenceSettings	referenceMode (0=standard, 1=averaging, 2=smart averaging)	refDurationAveragingMode (ms)	refDurationStandardMode (ms)	timeLimitSmartAveragingMode (s)
#41	2	20	50	10	0	0
#
DateTime (YYYY-MM-DD hh:mm:ss)	Fraction of Second (ms)	Comment	status	dphi (0.001 °)	umolar (0.001 umol/L)	mbar (0.001 mbar)	airSat (0.001 %air sat)	tempSample (0.001 °C)	tempCase (0.001 °C)	signalIntensity (0.001 mV)	ambientLight (0.001 mV)	pressure (0.001 mbar)	humidity (0.001 %RH)	resistorTemp (0.001 Ohm or 0.001 mV)	percentO2 (0.001 %O2)	tempOptical (0.001 °C)	pH (0.001 pH)	ldev (0.001 nm)	-	-
2024-07-04 15:46:14			1	22993	237434	193115	92768	16977	17930	2115941	2450	1041432	39139	14817728	19063	0	0	0	0	0
2024-07-04 15:46:44			1	22989	237501	193177	92797	16979	17890	2116757	2639	1041343	39168	14816360	19069	0	0	0	0	0
2024-07-04 15:47:14			1	22980	237696	193328	92870	16977	17850	2117357	2682	1041199	39156	14817411	19084	0	0	0	0	0
2024-07-04 15:47:44			1	22992	237461	193134	92776	16976	17820	2117733	2844	1041091	39184	14817932	19065	0	0	0	0	0
2024-07-04 15:48:14			1	23003	237226	192950	92688	16978	17800	2119845	2749	1041074	39182	14817018	19047	0	0	0	0	0
2024-07-04 15:48:44			1	23024	236812	192609	92524	16977	17760	2123237	2456	1040876	39201	14817702	19013	0	0	0	0	0
2024-07-04 15:49:14			1	23023	236825	192623	92531	16978	17740	2124285	2712	1040868	39221	14816801	19015	0	0	0	0	0
2024-07-04 15:49:44			1	23039	236497	192360	92405	16979	17710	2125701	2872	1040842	39228	14816263	18989	0	0	0	0	0
2024-07-04 15:50:14			1	23050	236270	192179	92318	16980	17690	2126509	2534	1040752	39259	14815599	18971	0	0	0	0	0
2024-07-04 15:50:44			1	23033	236597	192452	92450	16982	17660	2125565	2550	1040663	39224	14814160	18998	0	0	0	0	0
2024-07-04 15:51:14			1	23032	236610	192466	92457	16983	17630	2127045	2746	1040619	39253	14813566	18999	0	0	0	0	0
2024-07-04 15:51:44			1	23041	236423	192318	92385	16984	17610	2128413	2992	1040529	39274	14812909	18985	0	0	0	0	0
2024-07-04 15:52:14			1	23058	236103	192047	92255	16981	17580	2129685	2740	1040512	39271	14814591	18958	0	0	0	0	0
2024-07-04 15:52:44			1	23071	235844	191836	92153	16981	17560	2130813	2743	1040440	39291	14815042	18937	0	0	0	0	0
2024-07-04 15:53:14			1	23084	235584	191625	92052	16981	17540	2133061	2802	1040386	39290	14815038	18916	0	0	0	0	0
2024-07-04 15:53:44			1	23091	235452	191513	91998	16980	17510	2135285	2565	1040252	39297	14815319	18905	0	0	0	0	0
2024-07-04 15:54:14			1	23107	235133	191254	91874	16980	17510	2137477	2858	1040243	39307	14815349	18880	0	0	0	0	0
2024-07-04 15:54:44			1	23097	235319	191412	91950	16982	17470	2136621	2699	1040181	39315	14813820	18895	0	0	0	0	0
2024-07-04 15:55:14			1	23081	235624	191667	92073	16984	17450	2134253	2905	1040146	39324	14813116	18920	0	0	0	0	0
2024-07-04 15:55:44			1	23074	235764	191781	92128	16984	17440	2134581	2785	1040092	39312	14812768	18932	0	0	0	0	0
2024-07-04 15:56:14			1	23057	236089	192053	92259	16986	17420	2134637	2790	1040056	39311	14811520	18958	0	0	0	0	0
2024-07-04 15:56:44			1	23066	235910	191907	92188	16986	17410	2134517	2612	1039966	39321	14811093	18944	0	0	0	0	0
2024-07-04 15:57:14			1	23073	235749	191787	92131	16989	17400	2135445	2549	1040030	39331	14809337	18932	0	0	0	0	0
2024-07-04 15:57:44			1	23067	235849	191879	92175	16992	17380	2136309	2569	1039913	39329	14807408	18941	0	0	0	0	0
2024-07-04 15:58:14			1	23081	235556	191647	92065	16994	17360	2137581	2467	1039896	39337	14805956	18918	0	0	0	0	0
2024-07-04 15:58:44			1	23082	235529	191629	92056	16995	17350	2139373	2467	1039824	39336	14805161	18917	0	0	0	0	0
2024-07-04 15:59:14			1	23094	235283	191433	91962	16996	17340	2139213	2376	1039860	39335	14804831	18897	0	0	0	0	0
2024-07-04 15:59:44			1	23101	235144	191319	91907	16996	17320	2140797	2231	1039807	39334	14804858	18886	0	0	0	0	0
2024-07-04 16:00:14			1	23100	235164	191336	91915	16996	17310	2140861	2741	1039762	39344	14804898	18888	0	0	0	0	0
2024-07-04 16:00:44			1	23097	235230	191386	91939	16995	17300	2140117	2604	1039681	39354	14805358	18893	0	0	0	0	0
2024-07-04 16:01:14			1	23108	235011	191208	91854	16995	17280	2140621	2782	1039682	39353	14805575	18875	0	0	0	0	0
2024-07-04 16:01:44			1	23124	234700	190951	91730	16994	17270	2142685	2975	1039682	39330	14805812	18850	0	0	0	0	0
2024-07-04 16:02:14			1	23129	234601	190871	91691	16994	17260	2145125	2745	1039619	39351	14806093	18842	0	0	0	0	0
2024-07-04 16:02:44			1	23145	234284	190612	91567	16994	17250	2145533	2515	1039547	39371	14805649	18816	0	0	0	0	0
2024-07-04 16:03:14			1	23147	234244	190580	91552	16994	17240	2147661	2407	1039557	39348	14805986	18813	0	0	0	0	0
2024-07-04 16:03:44			1	23174	233724	190150	91345	16992	17230	2150102	2844	1039539	39358	14807027	18770	0	0	0	0	0
2024-07-04 16:04:14			1	23174	233710	190146	91343	16994	17210	2151781	2876	1039540	39369	14805696	18770	0	0	0	0	0
2024-07-04 16:04:44			1	23177	233637	190094	91318	16996	17210	2150741	2497	1039476	39368	14804484	18765	0	0	0	0	0
2024-07-04 16:05:14			1	23170	233762	190202	91371	16998	17200	2149069	2581	1039440	39367	14803486	18776	0	0	0	0	0
2024-07-04 16:05:44			1	23155	234045	190439	91485	17000	17200	2148333	2528	1039432	39377	14801934	18799	0	0	0	0	0
2024-07-04 16:06:14			1	23138	234375	190711	91616	17001	17180	2146797	2961	1039378	39375	14800962	18826	0	0	0	0	0
2024-07-04 16:06:44			1	23120	234726	191000	91754	17002	17180	2145429	2772	1039396	39375	14800322	18854	0	0	0	0	0
2024-07-04 16:07:14			1	23108	234957	191192	91847	17003	17180	2144293	2573	1039396	39375	14799808	18873	0	0	0	0	0
2024-07-04 16:07:44			1	23052	236074	192101	92283	17003	17170	2137285	2785	1039333	39354	14800155	18963	0	0	0	0	0
2024-07-04 16:08:14			1	23027	236567	192506	92478	17004	17160	2134165	2602	1039342	39374	14798953	19003	0	0	0	0	0
2024-07-04 16:08:44			1	23000	237123	192951	92692	17002	17150	2132029	2413	1039325	39374	14800388	19047	0	0	0	0	0
2024-07-04 16:09:14			1	22984	237444	193212	92817	17002	17140	2130149	2672	1039307	39373	14800786	19073	0	0	0	0	0
2024-07-04 16:09:44			1	22984	237438	193210	92816	17003	17130	2130645	2550	1039262	39372	14799854	19073	0	0	0	0	0
2024-07-04 16:10:14			1	22988	237357	193145	92785	17003	17130	2131157	2611	1039289	39372	14799721	19066	0	0	0	0	0
2024-07-04 16:10:44			1	22997	237162	192994	92713	17005	17120	2131773	2628	1039272	39360	14798526	19051	0	0	0	0	0
2024-07-04 16:11:14			1	22993	237236	193057	92743	17006	17130	2132317	2486	1039335	39372	14797735	19058	0	0	0	0	0
2024-07-04 16:11:44			1	22999	237102	192955	92694	17008	17110	2132405	2471	1039254	39370	14796770	19047	0	0	0	0	0
2024-07-04 16:12:14			1	23014	236801	192710	92577	17008	17120	2133997	2560	1039236	39359	14796323	19023	0	0	0	0	0
2024-07-04 16:12:44			1	22936	238351	193982	93188	17011	17110	2127621	2506	1039218	39370	14794167	19149	0	0	0	0	0
2024-07-04 16:13:14			1	22886	239344	194801	93582	17014	17110	2121389	2669	1039164	39380	14792117	19230	0	0	0	0	0
2024-07-04 16:13:44			1	22851	240049	195379	93859	17015	17100	2118044	2678	1039173	39378	14792020	19287	0	0	0	0	0
2024-07-04 16:14:14			1	22842	240232	195528	93931	17015	17100	2115661	2958	1039200	39378	14791940	19301	0	0	0	0	0
2024-07-04 16:14:44			1	22836	240355	195628	93979	17015	17090	2115156	2958	1039219	39368	14791480	19311	0	0	0	0	0
2024-07-04 16:15:14			1	22830	240477	195727	94027	17015	17090	2114340	2835	1039155	39378	14791723	19321	0	0	0	0	0
2024-07-04 16:15:44			1	22844	240192	195495	93915	17015	17080	2115941	2467	1039174	39356	14791433	19298	0	0	0	0	0
2024-07-04 16:16:14			1	22851	240056	195381	93860	17014	17070	2117613	2636	1039156	39377	14792514	19287	0	0	0	0	0
2024-07-04 16:16:44			1	22877	239520	194948	93652	17015	17080	2119989	2842	1039147	39377	14791940	19244	0	0	0	0	0
2024-07-04 16:17:14			1	22887	239323	194784	93574	17014	17070	2121397	2632	1039183	39377	14792254	19228	0	0	0	0	0
2024-07-04 16:17:44			1	22915	238769	194326	93353	17012	17070	2124165	2825	1039129	39377	14793602	19183	0	0	0	0	0
2024-07-04 16:18:14			1	22928	238506	194112	93251	17012	17070	2126413	2516	1039066	39377	14794000	19162	0	0	0	0	0
2024-07-04 16:18:44			1	22949	238081	193766	93085	17012	17060	2127173	2502	1039084	39366	14793676	19128	0	0	0	0	0
2024-07-04 16:19:14			1	22957	237920	193635	93021	17012	17060	2128685	2525	1039057	39376	14793889	19115	0	0	0	0	0
2024-07-04 16:19:44			1	22965	237759	193504	92958	17012	17070	2130781	2569	1039066	39367	14794036	19102	0	0	0	0	0
2024-07-04 16:20:14			1	22972	237618	193389	92903	17012	17050	2130197	2734	1039085	39375	14793889	19090	0	0	0	0	0
2024-07-04 16:20:44			1	22987	237323	193145	92786	17011	17050	2132581	2772	1039121	39375	14794300	19066	0	0	0	0	0
2024-07-04 16:21:14			1	23000	237054	192931	92683	17012	17040	2135205	2792	1039040	39374	14793833	19045	0	0	0	0	0
2024-07-04 16:21:44			1	23025	236560	192524	92488	17011	17040	2136549	2945	1039049	39364	14794253	19005	0	0	0	0	0
2024-07-04 16:22:14			1	23028	236493	192473	92463	17012	17040	2137341	2854	1038994	39375	14793876	19000	0	0	0	0	0
2024-07-04 16:22:44			1	23042	236212	192245	92354	17012	17040	2139093	2848	1038994	39375	14793930	18977	0	0	0	0	0
2024-07-04 16:23:14			1	23045	236166	192201	92332	17010	17040	2139157	2923	1039013	39374	14794817	18973	0	0	0	0	0
2024-07-04 16:23:44			1	23045	236166	192201	92332	17010	17030	2140253	2575	1039004	39362	14794964	18973	0	0	0	0	0
2024-07-04 16:24:14			1	23039	236286	192298	92379	17010	17040	2139325	2641	1039013	39374	14794901	18983	0	0	0	0	0
2024-07-04 16:24:44			1	23012	236834	192741	92591	17009	17040	2135365	2799	1038985	39374	14795585	19026	0	0	0	0	0
2024-07-04 16:25:14			1	22979	237497	193280	92851	17009	17030	2131965	2404	1038977	39362	14795665	19080	0	0	0	0	0
2024-07-04 16:25:44			1	22943	238203	193865	93132	17012	17030	2127397	2495	1038995	39373	14794026	19137	0	0	0	0	0
2024-07-04 16:26:14			1	22910	238870	194409	93393	17012	17030	2124573	2507	1038995	39373	14793869	19191	0	0	0	0	0
2024-07-04 16:26:44			1	22873	239622	195020	93687	17012	17030	2122285	2810	1039031	39351	14793646	19251	0	0	0	0	0
2024-07-04 16:27:14			1	22848	240131	195434	93886	17012	17020	2118324	2814	1039013	39373	14793676	19292	0	0	0	0	0
2024-07-04 16:27:44			1	22833	240444	195686	94006	17011	17030	2115028	2781	1038968	39394	14794480	19317	0	0	0	0	0
2024-07-04 16:28:14			1	22819	240730	195918	94118	17011	17020	2113364	2565	1038959	39351	14794390	19340	0	0	0	0	0
2024-07-04 16:28:44			1	22808	240962	196104	94207	17010	17020	2112133	2684	1039004	39372	14795432	19358	0	0	0	0	0
2024-07-04 16:29:14			1	22795	241249	196327	94314	17007	17020	2110996	2719	1038896	39372	14796887	19380	0	0	0	0	0
2024-07-04 16:29:44			1	22792	241318	196379	94339	17006	17020	2109860	2412	1038977	39361	14797514	19385	0	0	0	0	0
2024-07-04 16:30:14			1	22769	241790	196763	94523	17006	17020	2109852	2996	1038950	39382	14797531	19423	0	0	0	0	0
2024-07-04 16:30:44			1	22771	241742	196728	94506	17007	17010	2109468	2786	1038995	39360	14797321	19420	0	0	0	0	0
2024-07-04 16:31:14			1	22776	241639	196644	94466	17007	17010	2108500	2758	1038932	39349	14797384	19412	0	0	0	0	0
2024-07-04 16:31:44			1	22767	241831	196796	94539	17006	17000	2107564	2730	1038942	39360	14797638	19427	0	0	0	0	0
2024-07-04 16:32:14			1	22773	241708	196696	94491	17006	17010	2107589	2543	1038914	39371	14797811	19417	0	0	0	0	0
2024-07-04 16:32:44			1	22777	241667	196641	94464	17000	17010	2107276	2829	1038878	39371	14801613	19411	0	0	0	0	0
2024-07-04 16:33:14			1	22790	241393	196422	94359	17001	17000	2109868	2686	1038942	39371	14801209	19390	0	0	0	0	0
2024-07-04 16:33:44			1	22797	241250	196305	94303	17001	17010	2111724	2758	1038905	39360	14801410	19378	0	0	0	0	0
2024-07-04 16:34:14			1	22798	241216	196285	94293	17003	17010	2110948	2694	1038932	39371	14799544	19376	0	0	0	0	0
2024-07-04 16:34:44			1	22786	241434	196477	94386	17007	17010	2111020	2638	1038878	39360	14797244	19395	0	0	0	0	0
2024-07-04 16:35:14			1	22774	241659	196671	94480	17010	17000	2108613	2266	1038923	39371	14794911	19414	0	0	0	0	0
2024-07-04 16:35:44			1	22760	241898	196891	94586	17017	17000	2107557	2424	1038860	39371	14790565	19436	0	0	0	0	0
2024-07-04 16:36:14			1	22738	242337	197256	94762	17019	17000	2106868	2714	1038869	39371	14788692	19472	0	0	0	0	0
2024-07-04 16:36:44			1	22733	242427	197336	94800	17021	17000	2105244	2541	1038915	39360	14787471	19480	0	0	0	0	0
2024-07-04 16:37:14			1	22720	242688	197552	94904	17022	17000	2103260	2693	1038942	39360	14787297	19501	0	0	0	0	0
2024-07-04 16:37:44			1	22712	242853	197686	94969	17022	16990	2101940	2390	1038852	39359	14787170	19515	0	0	0	0	0
2024-07-04 16:38:14			1	22729	242523	197407	94834	17019	16990	2104660	2711	1038906	39370	14788702	19487	0	0	0	0	0
2024-07-04 16:38:44			1	22732	242468	197359	94811	17018	16990	2106780	2965	1038879	39359	14789998	19482	0	0	0	0	0
2024-07-04 16:39:14			1	22786	241371	196458	94378	17016	16990	2110284	2643	1038843	39380	14791319	19393	0	0	0	0	0
2024-07-04 16:39:44			1	22839	240307	195582	93957	17013	17000	2115653	2620	1038896	39371	14792918	19307	0	0	0	0	0
2024-07-04 16:40:14			1	22890	239249	194731	93548	17016	16990	2121157	2700	1038852	39380	14791309	19223	0	0	0	0	0
2024-07-04 16:40:44			1	22919	238654	194250	93317	17017	17000	2124468	2820	1038860	39371	14790335	19175	0	0	0	0	0
2024-07-04 16:41:14			1	22943	238175	193857	93129	17016	17000	2128133	2905	1038833	39371	14791189	19136	0	0	0	0	0
2024-07-04 16:41:44			1	22963	237772	193529	92971	17016	16990	2130317	2468	1038897	39380	14791092	19104	0	0	0	0	0
2024-07-04 16:42:14			1	22992	237188	193053	92742	17016	16990	2133381	2577	1038870	39370	14790772	19057	0	0	0	0	0
2024-07-04 16:42:44			1	23011	236799	192741	92592	17017	16990	2135085	2533	1038879	39359	14790648	19026	0	0	0	0	0
2024-07-04 16:43:14			1	23040	236218	192268	92365	17017	16990	2137461	2747	1038924	39359	14790415	18980	0	0	0	0	0
2024-07-04 16:43:44			1	23055	235918	192024	92248	17017	16990	2139389	2656	1038879	39359	14790245	18956	0	0	0	0	0
2024-07-04 16:44:14			1	23058	235852	191973	92224	17018	17000	2140245	2927	1038806	39371	14789917	18950	0	0	0	0	0
2024-07-04 16:44:44			1	23049	236032	192119	92294	17018	17000	2140685	2680	1038869	39371	14789397	18965	0	0	0	0	0
2024-07-04 16:45:14			1	23073	235546	191727	92106	17019	17000	2140093	2719	1038842	39371	14789206	18926	0	0	0	0	0
2024-07-04 16:45:44			1	23060	235812	191941	92208	17018	17000	2140517	2597	1038860	39371	14789470	18947	0	0	0	0	0
2024-07-04 16:46:14			1	23065	235692	191853	92167	17021	17000	2139333	2698	1038860	39371	14787578	18939	0	0	0	0	0
2024-07-04 16:46:44			1	23041	236164	192242	92353	17022	16990	2137189	2755	1038870	39359	14786817	18977	0	0	0	0	0
2024-07-04 16:47:14			1	23006	236859	192811	92627	17023	17000	2134453	2598	1038915	39360	14786036	19033	0	0	0	0	0
2024-07-04 16:47:44			1	22995	237080	192990	92713	17023	16990	2132925	2550	1038816	39348	14786249	19051	0	0	0	0	0
2024-07-04 16:48:14			1	22988	237234	193109	92770	17021	16990	2130653	2651	1038951	39359	14787658	19063	0	0	0	0	0
2024-07-04 16:48:44			1	22994	237134	193017	92725	17018	17000	2131765	2898	1038915	39360	14789480	19054	0	0	0	0	0
2024-07-04 16:49:14			1	23025	236525	192514	92484	17016	16990	2136589	2963	1038843	39370	14790922	19004	0	0	0	0	0
2024-07-04 16:49:44			1	23072	235600	191754	92118	17014	17000	2142261	2672	1038888	39360	14792468	18929	0	0	0	0	0
2024-07-04 16:50:14			1	23143	234209	190611	91569	17011	16980	2148453	2623	1038825	39358	14794761	18816	0	0	0	0	0
2024-07-04 16:50:44			1	23188	233360	189899	91226	17005	16990	2155021	2520	1038852	39370	14798673	18746	0	0	0	0	0
2024-07-04 16:51:14			1	23227	232619	189282	90929	17001	16980	2157253	2521	1038752	39359	14801420	18685	0	0	0	0	0
2024-07-04 16:51:44			1	23256	232103	188835	90713	16993	16990	2162085	2672	1038788	39359	14806747	18641	0	0	0	0	0
2024-07-04 16:52:14			1	23242	232384	189060	90821	16992	16990	2163366	2730	1038870	39348	14807157	18663	0	0	0	0	0
2024-07-04 16:52:44			1	23256	232110	188837	90714	16992	16990	2163086	2633	1038761	39370	14807668	18641	0	0	0	0	0
2024-07-04 16:53:14			1	23237	232483	189140	90860	16992	16980	2161102	2797	1038834	39348	14807398	18671	0	0	0	0	0
2024-07-04 16:53:44			1	23232	232567	189216	90897	16994	16980	2159302	2720	1038834	39348	14806236	18678	0	0	0	0	0
2024-07-04 16:54:14			1	23231	232600	189236	90906	16992	16980	2159142	2672	1038807	39348	14807231	18680	0	0	0	0	0
2024-07-04 16:54:44			1	23241	232411	189078	90830	16991	16980	2160206	2603	1038807	39370	14808282	18665	0	0	0	0	0
2024-07-04 16:55:14			1	23231	232600	189236	90906	16992	16970	2159134	2699	1038807	39356	14807578	18680	0	0	0	0	0
2024-07-04 16:55:44			1	23197	233263	189778	91167	16993	16990	2154726	2478	1038816	39359	14806440	18734	0	0	0	0	0
2024-07-04 16:56:14			1	23155	234086	190451	91490	16994	16980	2149669	2764	1038780	39359	14805679	18800	0	0	0	0	0
2024-07-04 16:56:44			1	23117	234819	191059	91782	16997	16980	2145309	2652	1038825	39358	14804127	18860	0	0	0	0	0
2024-07-04 16:57:14			1	23062	235887	191942	92207	17001	16980	2139589	2745	1038825	39358	14800962	18947	0	0	0	0	0
2024-07-04 16:57:44			1	22991	237297	193096	92761	17003	16980	2131277	2740	1038798	39369	14800065	19061	0	0	0	0	0
2024-07-04 16:58:14			1	22919	238743	194276	93329	17004	16980	2123405	2445	1038852	39358	14799213	19178	0	0	0	0	0
2024-07-04 16:58:44			1	22877	239589	194968	93661	17005	16980	2117844	2512	1038861	39370	14798192	19246	0	0	0	0	0
2024-07-04 16:59:14			1	22834	240444	195675	94001	17008	16980	2114428	2741	1038825	39358	14796707	19316	0	0	0	0	0
2024-07-04 16:59:44			1	22808	240948	196100	94205	17012	16970	2111101	2478	1038807	39356	14793966	19358	0	0	0	0	0
2024-07-04 17:00:14			1	22789	241324	196412	94356	17014	16980	2108404	2710	1038834	39370	14792341	19389	0	0	0	0	0
2024-07-04 17:00:44			1	22766	241796	196797	94541	17014	16980	2106428	2741	1038798	39358	14792474	19427	0	0	0	0	0
2024-07-04 17:01:14			1	22753	242056	197012	94644	17015	16980	2105468	2471	1038861	39370	14791600	19448	0	0	0	0	0
2024-07-04 17:01:44			1	22748	242152	197094	94684	17016	16970	2104972	2741	1038789	39368	14791366	19456	0	0	0	0	0
2024-07-04 17:02:14			1	22758	241940	196925	94602	17017	16980	2106204	2540	1038825	39358	14790675	19439	0	0	0	0	0
2024-07-04 17:02:44			1	22775	241590	196640	94466	17017	16980	2106028	2896	1038825	39358	14790138	19411	0	0	0	0	0
2024-07-04 17:03:14			1	22779	241508	196573	94434	17017	16970	2108084	2634	1038780	39345	14790688	19405	0	0	0	0	0
2024-07-04 17:03:44			1	22778	241542	196594	94443	17015	16970	2106740	2538	1038753	39356	14791717	19407	0	0	0	0	0
2024-07-04 17:04:14			1	22787	241358	196444	94371	17015	16970	2107940	2129	1038789	39357	14791954	19392	0	0	0	0	0
2024-07-04 17:04:44			1	22786	241378	196461	94379	17015	16970	2108172	2501	1038780	39377	14791910	19393	0	0	0	0	0
2024-07-04 17:05:14			1	22798	241167	196270	94287	17010	16980	2109548	2641	1038798	39358	14795435	19375	0	0	0	0	0
2024-07-04 17:05:44			1	22794	241277	196345	94323	17006	16980	2108236	2772	1038834	39370	14797745	19382	0	0	0	0	0
2024-07-04 17:06:14			1	22786	241476	196489	94391	17001	16970	2108508	2520	1038862	39356	14801219	19396	0	0	0	0	0
2024-07-04 17:06:44			1	22794	241325	196360	94329	16999	16970	2109549	2639	1038726	39356	14802728	19384	0	0	0	0	0
2024-07-04 17:07:14			1	22811	240998	196082	94195	16996	16980	2110420	2738	1038798	39347	14804304	19356	0	0	0	0	0
2024-07-04 17:07:44			1	22818	240861	195968	94140	16995	16970	2111804	2481	1038753	39356	14804971	19345	0	0	0	0	0
2024-07-04 17:08:14			1	22818	240854	195966	94139	16996	16980	2112485	2593	1038798	39358	14804858	19345	0	0	0	0	0
2024-07-04 17:08:44			1	22809	241025	196111	94209	16998	16980	2111245	2573	1038780	39359	14803553	19359	0	0	0	0	0
2024-07-04 17:09:14			1	22811	240984	196078	94193	16998	16960	2112540	2398	1038744	39367	14802928	19356	0	0	0	0	0
2024-07-04 17:09:44			1	22796	241284	196326	94313	16999	16980	2111956	2798	1038798	39358	14802364	19380	0	0	0	0	0
2024-07-04 17:10:14			1	22785	241496	196506	94399	17001	16980	2110052	2678	1038744	39358	14801219	19398	0	0	0	0	0
2024-07-04 17:10:44			1	22798	241202	196281	94292	17005	16970	2110100	2654	1038780	39356	14798759	19376	0	0	0	0	0
2024-07-04 17:11:14			1	22789	241407	196437	94366	17002	16980	2110428	3013	1038780	39370	14800569	19391	0	0	0	0	0
2024-07-04 17:11:44			1	22838	240349	195605	93967	17010	16970	2113028	2503	1038780	39377	14795225	19309	0	0	0	0	0
2024-07-04 17:12:14			1	22892	239270	194716	93540	17007	16970	2120269	2812	1038780	39356	14796997	19221	0	0	0	0	0
2024-07-04 17:12:44			1	22940	238291	193922	93159	17008	16980	2126565	2810	1038807	39370	14796346	19143	0	0	0	0	0
2024-07-04 17:13:14			1	22990	237276	193100	92764	17009	16970	2132765	2529	1038862	39356	14795455	19062	0	0	0	0	0
2024-07-04 17:13:44			1	23027	236485	192482	92468	17016	16960	2135005	2933	1038744	39367	14790752	19001	0	0	0	0	0
2024-07-04 17:14:14			1	23046	236071	192162	92315	17021	16970	2139453	2838	1038807	39367	14787678	18969	0	0	0	0	0
2024-07-04 17:14:44			1	23069	235598	191784	92134	17023	16960	2140389	2786	1038771	39345	14786423	18932	0	0	0	0	0
2024-07-04 17:15:14			1	23098	234980	191302	91903	17029	16970	2143845	2948	1038780	39367	14782461	18884	0	0	0	0	0
2024-07-04 17:15:44			1	23120	234489	190931	91725	17037	16960	2145549	2675	1038771	39367	14777097	18848	0	0	0	0	0
2024-07-04 17:16:14			1	23123	234443	190886	91704	17035	16980	2145933	2932	1038834	39380	14778101	18843	0	0	0	0	0
2024-07-04 17:16:44			1	23119	234536	190955	91736	17033	16970	2146565	2797	1038807	39367	14779276	18850	0	0	0	0	0
2024-07-04 17:17:14			1	23143	234053	190566	91549	17034	16980	2147965	2650	1038834	39370	14778619	18812	0	0	0	0	0
2024-07-04 17:17:44			1	23161	233691	190274	91409	17035	16980	2149845	2527	1038879	39369	14778442	18783	0	0	0	0	0
2024-07-04 17:18:14			1	23168	233553	190161	91355	17035	16970	2152229	2691	1038834	39367	14778095	18772	0	0	0	0	0
2024-07-04 17:18:44			1	23202	232882	189615	91093	17035	16980	2154573	2608	1038888	39370	14777814	18718	0	0	0	0	0
2024-07-04 17:19:14			1	23202	232855	189608	91090	17039	16980	2155013	2997	1038852	39358	14775364	18717	0	0	0	0	0
