id,start_ts,end_ts,class
36274,2024-01-02 12:48:42.339000,2024-01-03 23:42:36.369000,story
36160,2023-10-20 12:45:59.729000,,epic
36071,2023-06-10 18:19:02.757000,2023-06-11 17:58:27.161000,bug
35924,2023-03-16 02:42:41.258000,,epic
35694,2022-03-24 21:33:55.142000,2022-03-30 23:39:00.282000,story
36096,2023-07-12 08:35:04.099000,2023-07-26 16:19:45.955000,story
36060,2023-06-23 15:37:18.688000,2023-06-25 17:14:01.275000,story
35741,2022-04-25 21:51:07.174000,2022-04-27 16:13:59.229000,story
35724,2022-04-08 02:47:28.218000,2022-05-10 12:39:07.550000,epic
35677,2022-03-12 14:59:11.126000,2022-03-14 21:36:51.644000,story
35826,2022-09-06 23:11:13.433000,2022-10-11 14:48:42.352000,task
36004,2023-05-05 00:32:26.115000,2023-05-12 12:56:28.519000,story
36223,2023-12-10 12:55:41.027000,2023-12-13 14:14:15.554000,bug
35743,2022-04-24 00:56:50.306000,2022-04-24 02:08:19.674000,story
35971,2023-04-14 18:37:42.884000,2023-04-23 15:29:12.282000,bug
36169,2023-10-14 05:29:43.116000,2023-10-20 20:41:33.372000,story
35684,2022-03-13 13:14:00.490000,,story
36112,2023-08-11 15:06:13.561000,2023-09-16 13:58:13.018000,bug
36041,2023-05-29 17:54:22.426000,2023-06-11 16:07:10.816000,story
35998,2023-05-06 02:25:05.444000,2023-05-29 19:11:49.635000,story
36241,2023-12-30 16:51:36.450000,2024-01-09 23:06:01.604000,story
36216,2023-12-01 15:48:43.678000,2023-12-09 14:32:57.734000,story
35785,2022-06-18 14:17:49.186000,2022-06-30 17:30:52.889000,story
36047,2023-06-21 14:52:12.236000,2023-07-02 16:10:12.416000,story
36262,2024-01-02 21:07:17.724000,,subtask
35686,2022-03-12 18:51:09.945000,2022-03-27 18:42:32.760000,story
35797,2022-06-05 06:08:14.496000,2022-06-28 21:49:06.427000,story
35948,2023-02-28 23:05:04.927000,,epic
36002,2023-05-05 22:42:12.738000,2023-10-15 17:34:16.778000,story
36261,2024-01-02 21:07:42.237000,,subtask
36146,2023-10-01 14:31:21.091000,2023-10-08 18:08:09.601000,story
36062,2023-06-21 14:42:18.198000,2023-10-15 17:31:10.198000,story
35654,2022-03-05 14:01:27.186000,2022-04-14 19:08:55.278000,epic
35815,2022-10-13 13:57:48.400000,,task
35916,2023-01-04 22:23:54.818000,2023-01-13 19:53:18.377000,bug
35780,2022-06-23 21:47:44.592000,,bug
36148,2023-09-26 03:19:21.813000,,bug
36100,2023-08-03 20:46:26.601000,2023-08-04 22:25:50.375000,task
36098,2023-07-26 16:30:17.913000,2023-08-06 01:26:32.531000,story
35752,2022-05-21 21:43:47.027000,,epic
35958,2022-08-03 15:15:29.120000,2023-02-28 22:46:48.946000,epic
35919,2023-03-22 17:51:41.013000,,epic
35706,2022-03-16 13:25:25.226000,2023-02-28 22:47:53.953000,epic
35872,2022-12-25 14:58:54.480000,2023-01-13 19:53:14.196000,story
36000,2023-05-06 01:01:48.445000,2023-05-07 22:06:28.298000,subtask
36136,2023-09-24 19:37:36.515000,,subtask
35663,2022-02-22 14:48:54.741000,2023-02-28 22:47:47.688000,epic
36142,2023-09-27 15:29:10.914000,2023-10-07 14:15:38.731000,story
36131,2023-09-30 15:53:26.551000,,story
35974,2023-04-02 20:16:37.456000,,story
36045,2023-06-27 16:31:03.196000,2023-06-29 20:44:23.571000,subtask
35688,2022-04-01 21:31:08.172000,2023-02-28 22:47:18.186000,epic
36094,2023-07-23 06:14:00.919000,2023-07-26 16:24:19.921000,story
35876,2022-12-03 16:10:02.913000,,task
36097,2023-07-12 08:33:41.564000,2023-12-30 14:06:39.035000,epic
35737,2022-04-28 13:24:37.480000,2022-04-29 02:23:30.064000,bug
35818,2022-10-11 14:50:25.556000,2022-10-12 13:41:26.972000,bug
35926,2023-03-16 02:32:35.931000,,story
36203,2023-11-21 15:30:35.112000,2023-11-29 21:24:01.926000,story
36283,2024-01-13 19:43:09.527000,,story
35906,2023-01-16 23:38:36.676000,2023-01-26 16:35:49.435000,story
36161,2023-10-20 00:02:35.945000,,bug
36210,2023-11-26 13:00:12.139000,2023-11-29 21:24:05.153000,bug
35811,2022-10-20 20:33:17.385000,2022-10-21 16:39:02.072000,bug
35950,2023-02-25 23:30:19.905000,2023-03-05 16:36:59.904000,story
35670,2022-02-17 15:27:28.145000,,task
36073,2023-06-07 14:13:27.249000,2023-06-13 16:26:04.343000,subtask
36233,2023-12-13 16:28:40.578000,2023-12-16 15:26:29.977000,story
36181,2023-10-27 18:52:48.837000,,story
35747,2022-05-29 23:26:11.515000,2022-06-05 22:49:57.219000,bug
35828,2022-09-03 15:22:33.254000,,task
35750,2022-05-25 21:45:54.194000,2022-05-26 01:09:22.316000,story
36069,2023-06-15 23:14:46.483000,2023-07-01 11:42:16.378000,story
35895,2023-02-03 19:08:22.982000,,bug
35841,2022-08-16 22:25:16.430000,2022-08-22 20:34:36.619000,story
36104,2023-07-28 13:45:45.759000,2023-07-29 14:53:53.658000,story
35981,2023-05-26 17:30:29.805000,2023-05-29 19:11:48.017000,bug
35910,2023-01-13 20:48:43.184000,2023-01-19 17:15:09.907000,story
35668,2022-02-18 21:34:06.701000,,bug
35874,2022-12-12 21:54:41.562000,2023-01-13 19:53:09.297000,story
35984,2023-05-20 16:40:55.199000,,epic
36230,2023-12-15 12:58:59.216000,2023-12-20 17:57:56.347000,story
35681,2022-03-13 12:59:50.082000,2022-05-14 03:01:53.064000,story
35969,2023-04-20 02:17:09.048000,2023-05-06 01:15:33.490000,story
35829,2022-08-27 21:11:03.365000,2022-10-12 17:14:20.429000,story
35834,2022-09-03 19:55:52.565000,2022-09-12 02:19:32.814000,bug
35726,2022-04-22 17:00:40.817000,2022-04-23 23:53:51.858000,bug
36127,2023-09-17 20:42:30.554000,,bug
36174,2023-10-11 17:36:30.497000,2023-10-18 15:32:19.327000,bug
36224,2023-12-10 14:23:20.437000,2023-12-13 14:13:40.190000,story
35865,2022-11-04 11:57:19.297000,2022-11-14 18:02:12.560000,story
36192,2023-11-28 08:27:48.799000,2023-11-28 15:24:23.049000,story
35861,2022-11-13 01:25:33.872000,2022-11-14 18:02:28.454000,story
35699,2022-03-23 16:03:01.986000,,story
35772,2022-05-05 12:40:36.479000,2022-05-06 12:22:29.260000,task
35994,2023-05-10 11:07:19.606000,2023-05-21 00:15:14.789000,story
36024,2023-06-01 19:42:22.395000,,epic
36217,2023-12-01 17:09:44.191000,2023-12-03 13:43:16.219000,task
35687,2022-04-01 21:31:34.040000,,task
35939,2023-03-03 23:00:51.101000,,epic
36240,2023-12-20 15:51:56.168000,2024-01-04 19:18:34.775000,story
35774,2022-06-30 18:19:29.021000,,story
36272,2024-01-11 15:43:50.621000,2024-01-11 18:49:43.797000,story
36141,2023-09-26 21:14:23.672000,2023-10-09 17:48:52.276000,story
35933,2023-03-09 14:24:33.858000,2023-03-16 16:26:34.129000,story
36115,2023-08-29 16:04:53.103000,,story
36065,2023-06-11 13:52:16.551000,2023-06-16 15:40:59.990000,story
35896,2023-01-29 15:49:38.629000,,subtask
36221,2023-12-08 14:53:13.430000,2023-12-13 14:14:06.972000,bug
36014,2023-04-30 11:47:03.603000,2023-05-01 00:26:17.888000,story
36236,2023-12-16 01:19:01.927000,2023-12-18 15:11:10.657000,bug
36030,2023-05-30 19:23:58.172000,2023-05-31 20:52:47.205000,task
35959,2022-07-15 15:24:08.062000,,story
36099,2023-07-26 16:30:41.719000,,story
35791,2022-06-17 18:01:22.129000,2022-06-29 14:04:03.809000,story
36252,2024-01-14 22:50:58.015000,,story
36121,2023-09-05 11:29:23.075000,2023-09-07 15:02:57.815000,story
35751,2022-05-21 21:44:26.807000,,story
35973,2023-04-02 20:16:44.595000,,story
35704,2022-03-21 21:01:36.606000,2022-03-22 00:39:23.292000,story
36050,2023-06-19 11:54:07.356000,2023-06-29 20:44:26.415000,subtask
36043,2023-05-29 16:56:08.751000,2023-10-15 17:34:17.933000,story
36085,2023-08-06 16:49:08.674000,2023-10-15 17:29:36.810000,bug
36170,2023-10-13 14:08:35.284000,2023-12-30 14:06:51.277000,epic
35888,2022-11-26 05:46:41.980000,2023-01-13 19:53:07.382000,story
35779,2022-06-29 14:02:56.834000,2023-02-28 22:47:11.893000,epic
36186,2023-10-29 15:32:46.214000,,task
35842,2022-08-14 19:20:45.680000,,story
36111,2023-08-13 16:21:18.371000,,epic
36264,2024-01-03 23:47:14.830000,2024-01-04 19:18:36.720000,bug
35715,2022-04-15 12:22:46.278000,2022-04-16 17:55:05.894000,task
35725,2022-04-07 12:15:38.405000,2022-04-10 12:31:38.167000,story
36092,2023-08-05 16:11:06.750000,,epic
36023,2023-06-01 19:42:55.465000,,story
35835,2022-08-29 14:20:41.783000,2022-09-04 22:04:32.953000,story
36117,2023-08-29 23:07:29.529000,2023-08-30 18:24:35.463000,story
35770,2022-05-07 15:11:22.799000,2022-05-08 16:16:53.694000,bug
36213,2023-11-28 10:28:04.322000,2023-12-03 13:43:09.363000,bug
36207,2023-11-21 16:33:30.201000,2023-11-25 15:39:56.985000,story
35936,2023-03-03 23:08:43.907000,,story
35794,2022-06-17 15:58:41.595000,2023-02-28 22:47:24.774000,epic
35917,2023-01-01 16:51:43.366000,2023-01-13 19:53:15.710000,bug
35935,2023-03-03 23:11:44.180000,,story
35855,2022-11-18 23:26:50.397000,2022-12-09 14:42:57.590000,bug
35723,2022-04-08 02:47:49.479000,2022-04-15 16:40:21.986000,story
35786,2022-06-18 14:17:35.679000,2022-06-24 15:28:38.965000,story
35843,2022-08-14 17:26:03.225000,,bug
35716,2022-04-14 19:10:07.392000,2022-04-18 00:53:54.619000,story
35738,2022-04-27 16:02:54.124000,2022-04-28 22:09:13.605000,story
36113,2023-08-22 14:09:08.790000,2023-08-24 22:38:02.555000,bug
36215,2023-11-29 19:27:11.130000,2023-12-12 20:10:16.209000,story
35808,2022-10-24 17:42:32.045000,2023-02-28 22:49:25.412000,epic
35689,2022-04-01 21:25:42.269000,,task
36214,2023-11-28 15:05:00.336000,2023-12-03 13:43:12.679000,bug
35696,2022-03-24 16:11:07.165000,,story
35904,2023-01-19 17:42:27.573000,2023-02-18 17:52:53.274000,bug
35997,2023-05-07 12:34:02.572000,2023-10-15 17:31:10.322000,story
36270,2024-01-11 02:33:21.262000,,story
35661,2022-02-25 16:24:34.402000,,epic
35802,2022-07-09 12:06:19.083000,2023-02-28 22:47:03.340000,epic
36017,2023-04-29 23:01:27.617000,2023-05-06 01:59:04.062000,story
35923,2023-03-19 16:27:17.998000,,story
36163,2023-10-22 16:14:13.246000,2023-10-29 14:36:41.374000,story
35986,2023-05-19 21:13:36.496000,2023-05-21 21:24:51.242000,bug
36247,2023-12-30 14:09:13.630000,2023-12-30 18:23:30.508000,story
36183,2023-10-27 15:58:48.222000,2023-10-27 18:26:35.147000,story
36197,2023-11-24 02:53:22.164000,2023-11-28 08:31:55.158000,bug
36246,2023-12-27 14:48:59.218000,2024-01-11 02:23:53.960000,story
36184,2023-10-27 16:23:43.024000,2023-10-27 18:26:37.660000,story
35676,2022-03-12 17:00:21.522000,2022-03-14 21:36:47.932000,bug
36173,2023-10-13 16:12:45.572000,2023-10-15 17:20:37.765000,bug
35744,2022-04-23 20:25:47.241000,2022-04-27 16:13:47.547000,story
35980,2023-03-29 18:42:35.890000,2023-04-01 18:37:42.395000,story
36168,2023-10-10 16:27:39.739000,2023-10-20 18:43:13.050000,story
35972,2023-04-02 20:17:13.860000,,story
36119,2023-09-03 14:28:40.766000,2023-09-16 13:58:14.336000,story
35951,2023-02-25 18:10:51.426000,,story
35944,2023-03-03 14:01:47.656000,2023-03-05 16:36:57.969000,story
36003,2023-05-05 18:36:34.043000,,task
35666,2022-02-19 18:34:50.923000,2022-02-22 14:21:34.128000,bug
35832,2022-08-27 21:10:10.620000,2023-02-28 22:46:41.042000,epic
35700,2022-03-23 15:30:32.781000,2022-03-27 18:28:41.554000,story
36108,2023-07-27 20:42:44.981000,2023-08-04 22:26:02.746000,bug
35713,2022-04-18 13:05:57.272000,,epic
36219,2023-12-03 13:41:26.309000,2023-12-09 14:31:36.574000,story
35914,2023-01-13 00:04:15.771000,2023-03-05 16:39:25.674000,epic
36234,2023-12-14 18:38:13.079000,2023-12-16 18:30:10.847000,story
35927,2023-03-16 02:31:17.163000,,story
36257,2024-01-13 02:36:25.752000,,epic
36167,2023-10-13 15:14:01.581000,2023-10-17 14:14:53.889000,story
35966,2023-04-21 22:04:16.450000,2023-04-23 15:29:10.236000,story
35885,2022-11-29 17:02:37.822000,2023-01-13 19:53:11.167000,bug
35820,2022-10-08 16:46:58.695000,2022-10-18 02:21:49.466000,story
36178,2023-11-02 09:40:12.522000,2023-11-02 20:34:11.356000,bug
36054,2023-07-03 12:16:33.850000,2023-11-01 15:55:19.247000,story
36016,2023-04-29 23:03:43.362000,2023-05-06 01:59:07.093000,story
